"GSPTSE.Open" "GSPTSE.High" "GSPTSE.Low" "GSPTSE.Close" "GSPTSE.Volume" "GSPTSE.Adjusted"
"2009-08-11" 10760.200195 10795.599609 10607.599609 10629.5 156988700 10629.5
"2009-08-12" 10596.700195 10742.099609 10587.700195 10659.900391 156095800 10659.900391
"2009-08-13" 10789.5 10849.5 10659.900391 10825.599609 200784100 10825.599609
"2009-08-14" 10832.099609 10848 10713.200195 10848 145783100 10848
"2009-08-17" 10577 10848 10480.200195 10531.599609 151826800 10531.599609
"2009-08-18" 10601.200195 10680.400391 10531.599609 10673.799805 141815800 10673.799805
"2009-08-19" 10536.400391 10737.5 10519 10686.799805 181317800 10686.799805
"2009-08-20" 10707.700195 10763.700195 10686.799805 10700.5 159800200 10700.5
"2009-08-21" 10825.599609 10836.900391 10700.5 10831.200195 176228600 10831.200195
"2009-08-24" 10865.400391 10903.299805 10747.200195 10790 158906900 10790
"2009-08-25" 10872.099609 10963 10790 10920.5 186166900 10920.5
"2009-08-26" 10861.200195 10960.599609 10838.5 10912.200195 172419600 10912.200195
"2009-08-27" 10986.400391 10969.799805 10807.900391 10934 177967200 10934
"2009-08-28" 10979.799805 11011 10893.599609 10978 164482800 10978
"2009-08-31" 10866.200195 10978 10772.799805 10868.200195 179470200 10868.200195
"2009-09-01" 10840.900391 10927 10665.900391 10689.799805 206259500 10689.799805
"2009-09-02" 10656.099609 10737 10634.799805 10701.299805 246015300 10701.299805
"2009-09-03" 10768.799805 10922 10701.299805 10921.5 251783400 10921.5
"2009-09-04" 10901.200195 11017.5 10872.5 11017.5 148070400 11017.5
"2009-09-08" 11147.900391 11176.400391 11017.5 11105.299805 210673700 11105.299805
"2009-09-09" 11082 11113.799805 10966.200195 11000.200195 243696600 11000.200195
"2009-09-10" 11011.700195 11155 11000.200195 11155 213760700 11155
"2009-09-11" 11216.299805 11283.299805 11155 11253.200195 208118600 11253.200195
"2009-09-14" 11174.700195 11332 11167.400391 11332 167911400 11332
"2009-09-15" 11360.200195 11495.799805 11332 11495.799805 209964700 11495.799805
"2009-09-16" 11551.799805 11592.400391 11495.799805 11555.599609 256997900 11555.599609
"2009-09-17" 11536.400391 11613.799805 11447 11528.200195 223679600 11528.200195
"2009-09-18" 11532 11540.200195 11446 11446 369937600 11446
"2009-09-21" 11348.099609 11446 11329.5 11424.599609 173697500 11424.599609
"2009-09-22" 11533.700195 11602.299805 11424.599609 11585.700195 211364300 11585.700195
"2009-09-23" 11596.299805 11648.599609 11502.700195 11517.5 197618600 11517.5
"2009-09-24" 11547.700195 11553 11284.200195 11285.799805 217668800 11285.799805
"2009-09-25" 11237.200195 11300.200195 11174.599609 11212.400391 159279400 11212.400391
"2009-09-28" 11269.400391 11390 11212.400391 11338.700195 166605600 11338.700195
"2009-09-29" 11354.599609 11403.599609 11313.700195 11395 194923600 11395
"2009-09-30" 11480.900391 11458.5 11251 11395 257237900 11395
"2009-10-01" 11403.299805 11395 11070.700195 11071.799805 186535900 11071.799805
"2009-10-02" 10922.299805 11071.799805 10855.200195 10958.299805 185082100 10958.299805
"2009-10-05" 10975.700195 11142.299805 10932.200195 11102.599609 184666200 11102.599609
"2009-10-06" 11230.200195 11358.700195 11102.599609 11248 238045700 11248
"2009-10-07" 11275.299805 11351.599609 11194.400391 11349.900391 197364500 11349.900391
"2009-10-08" 11422.599609 11513.099609 11349.900391 11484.5 245385600 11484.5
"2009-10-09" 11432.400391 11497.200195 11382.5 11436.900391 176698200 11436.900391
"2009-10-12" 11436.900391 11436.900391 11436.900391 11436.900391 0 11436.900391
"2009-10-13" 11423.299805 11445.099609 11299.599609 11413.5 199711600 11413.5
"2009-10-14" 11531.5 11539.200195 11413.5 11532.799805 190889700 11532.799805
"2009-10-15" 11459 11532.799805 11448.599609 11504.5 166225200 11504.5
"2009-10-16" 11459.599609 11514.200195 11409 11504.799805 158645000 11504.799805
"2009-10-19" 11566.799805 11571.299805 11485.099609 11538.400391 152408000 11538.400391
"2009-10-20" 11586.900391 11589.900391 11496.900391 11538.099609 154625100 11538.099609
"2009-10-21" 11475 11595 11437.599609 11442 190196100 11442
"2009-10-22" 11427.400391 11533.400391 11365.799805 11533.400391 199417800 11533.400391
"2009-10-23" 11564.700195 11569.400391 11357.799805 11382.099609 178163000 11382.099609
"2009-10-26" 11426.299805 11525.799805 11210.599609 11234.900391 169730800 11234.900391
"2009-10-27" 11229.599609 11247.099609 11053.5 11053.5 198483500 11053.5
"2009-10-28" 11000.099609 11053.5 10805.299805 10805.299805 229661700 10805.299805
"2009-10-29" 10916.599609 11075.200195 10805.299805 11075.200195 220211900 11075.200195
"2009-10-30" 11091.599609 11081.200195 10767.599609 10910.799805 219733100 10910.799805
"2009-11-02" 10896.700195 10963.700195 10745.299805 10878.400391 189351600 10878.400391
"2009-11-03" 10777.799805 11025.900391 10751.700195 11025.900391 212424400 11025.900391
"2009-11-04" 11103.400391 11187.900391 11025.900391 11071.200195 223211300 11071.200195
"2009-11-05" 11070.200195 11180.700195 11041.700195 11180.700195 169603000 11180.700195
"2009-11-06" 11100.900391 11259.599609 11098.700195 11250.400391 184893700 11250.400391
"2009-11-09" 11372.200195 11488.299805 11250.400391 11486.900391 195835900 11486.900391
"2009-11-10" 11457.5 11486.900391 11369 11426.700195 177798000 11426.700195
"2009-11-11" 11546 11559.700195 11419.400391 11439.799805 161129500 11439.799805
"2009-11-12" 11383.299805 11456.099609 11330.299805 11360.799805 169073200 11360.799805
"2009-11-13" 11348.299805 11417.400391 11322.099609 11407.700195 153405200 11407.700195
"2009-11-16" 11496.799805 11539.799805 11407.700195 11512.299805 194387600 11512.299805
"2009-11-17" 11507.799805 11631.599609 11502.599609 11630 161564700 11630
"2009-11-18" 11667.900391 11702.200195 11604.900391 11652.700195 200219800 11652.700195
"2009-11-19" 11588.400391 11652.700195 11484.400391 11600.299805 218465200 11600.299805
"2009-11-20" 11524.5 11600.299805 11508.799805 11579.299805 151515800 11579.299805
"2009-11-23" 11689.400391 11737.799805 11579.299805 11624 167178300 11624
"2009-11-24" 11644.5 11642.700195 11539.599609 11539.599609 174537800 11539.599609
"2009-11-25" 11594.099609 11647.599609 11539.599609 11636.900391 161886600 11636.900391
"2009-11-26" 11569.299805 11636.900391 11428.299805 11436.799805 69466700 11436.799805
"2009-11-27" 11281.099609 11539.900391 11299.900391 11464.400391 121024300 11464.400391
"2009-11-30" 11476.299805 11586.200195 11447.200195 11447.200195 182471900 11447.200195
"2009-12-01" 11574.700195 11715.599609 11447.200195 11707.299805 223001900 11707.299805
"2009-12-02" 11729.400391 11802.400391 11707.299805 11779.700195 206687700 11779.700195
"2009-12-03" 11775 11816.299805 11629 11636.599609 177773900 11636.599609
"2009-12-04" 11672.099609 11700.099609 11414.900391 11510.799805 195124200 11510.799805
"2009-12-07" 11467.5 11571.5 11445.5 11489.599609 177900700 11489.599609
"2009-12-08" 11412 11489.599609 11342.5 11368.900391 172526000 11368.900391
"2009-12-09" 11428.599609 11396.099609 11248.900391 11379.200195 186472900 11379.200195
"2009-12-10" 11399.700195 11464.599609 11370 11464.599609 167441700 11464.599609
"2009-12-11" 11472.099609 11504.299805 11387.400391 11423.900391 158965300 11423.900391
"2009-12-14" 11481.599609 11549.700195 11423.900391 11545.700195 166925500 11545.700195
"2009-12-15" 11532.799805 11581.5 11498.799805 11541 165290600 11541
"2009-12-16" 11609.200195 11691.700195 11541 11637 168264900 11637
"2009-12-17" 11570.200195 11637 11473.099609 11473.099609 169450100 11473.099609
"2009-12-18" 11510.099609 11562 11448 11463.400391 336889400 11463.400391
"2009-12-21" 11559.599609 11596.700195 11463.400391 11554.700195 147844500 11554.700195
"2009-12-22" 11539 11628 11522.400391 11628 125601300 11628
"2009-12-23" 11625 11688.099609 11625.099609 11658.700195 118372800 11658.700195
"2009-12-24" 11666.200195 11754.599609 11658.700195 11754.599609 47051500 11754.599609
"2009-12-28" 11754.599609 11754.599609 11754.599609 11754.599609 0 11754.599609
"2009-12-29" 11740.400391 11754.599609 11691.700195 11701.799805 77560400 11701.799805
"2009-12-30" 11687.099609 11728.400391 11673 11717.5 68744400 11717.5
"2009-12-31" 11745.200195 11766 11717.5 11746.099609 64616700 11746.099609
"2010-01-04" 11847.299805 11872.200195 11746.099609 11866.900391 132670500 11866.900391
"2010-01-05" 11900 11935.200195 11837.200195 11888.099609 167798200 11888.099609
"2010-01-06" 11912.900391 11971.599609 11888.099609 11944.5 194400800 11944.5
"2010-01-07" 11925 11944.5 11819.5 11887.5 190573600 11887.5
"2010-01-08" 11883.299805 11953.799805 11863.099609 11953.799805 167761200 11953.799805
"2010-01-11" 12070.700195 12070.200195 11923.200195 11947.099609 172295300 11947.099609
"2010-01-12" 11866.599609 11947.099609 11766.5 11820.200195 177640000 11820.200195
"2010-01-13" 11802.799805 11865.200195 11738.599609 11853.599609 172419900 11853.599609
"2010-01-14" 11873.599609 11888.299805 11776.400391 11804.400391 161042700 11804.400391
"2010-01-15" 11782.599609 11804.400391 11684.200195 11685.400391 148632900 11685.400391
"2010-01-18" 11711.099609 11754.099609 11685.400391 11750.5 632200 11750.5
"2010-01-19" 11746.200195 11765.599609 11710.400391 11763.400391 144213400 11763.400391
"2010-01-20" 11699.099609 11763.400391 11581.599609 11679.299805 193857300 11679.299805
"2010-01-21" 11557.200195 11679.299805 11461.299805 11469.099609 197664900 11469.099609
"2010-01-22" 11400 11481 11318.299805 11343.400391 194087600 11343.400391
"2010-01-25" 11384.700195 11423.299805 11343.400391 11354.5 134679900 11354.5
"2010-01-26" 11349.299805 11421.599609 11271.400391 11361.200195 165123100 11361.200195
"2010-01-27" 11324.700195 11367.400391 11259 11344.099609 196445400 11344.099609
"2010-01-28" 11279.599609 11389.200195 11162.099609 11274.200195 181342100 11274.200195
"2010-01-29" 11142.799805 11324.200195 11084.299805 11094.299805 183158600 11094.299805
"2010-02-01" 11147.5 11317.599609 11094.299805 11317.599609 151740700 11317.599609
"2010-02-02" 11366 11430.299805 11297.599609 11408.299805 201381600 11408.299805
"2010-02-03" 11395.599609 11454.599609 11348.700195 11390.5 177829900 11390.5
"2010-02-04" 11163.599609 11390.5 11120.099609 11128.799805 213830700 11128.799805
"2010-02-05" 11123.700195 11223.099609 10990.400391 11223.099609 213138200 11223.099609
"2010-02-08" 11135.099609 11277.599609 11099.5 11115.299805 151081000 11115.299805
"2010-02-09" 11210 11314.400391 11115.299805 11274.200195 166711900 11274.200195
"2010-02-10" 11280.299805 11321.400391 11212.400391 11286.299805 153652200 11286.299805
"2010-02-11" 11300.099609 11438 11232.900391 11435.5 202980700 11435.5
"2010-02-12" 11349.200195 11469.799805 11335.700195 11469.799805 175657700 11469.799805
"2010-02-16" 11545.5 11601.5 11469.799805 11586.400391 156177800 11586.400391
"2010-02-17" 11605.599609 11697 11586.400391 11635.5 166419800 11635.5
"2010-02-18" 11629.700195 11712.299805 11618.599609 11694.799805 144869600 11694.799805
"2010-02-19" 11692 11758.200195 11679.599609 11709.299805 138424500 11709.299805
"2010-02-22" 11745.099609 11763.299805 11634.799805 11634.799805 119081200 11634.799805
"2010-02-23" 11606.599609 11634.799805 11481.599609 11526.700195 149779200 11526.700195
"2010-02-24" 11526.799805 11584.400391 11492.799805 11521.799805 124588100 11521.799805
"2010-02-25" 11457.400391 11637.400391 11421 11631.400391 177113500 11631.400391
"2010-02-26" 11654.799805 11664.400391 11591 11629.599609 159871000 11629.599609
"2010-03-01" 11682.799805 11732.099609 11629.599609 11728.099609 138624800 11728.099609
"2010-03-02" 11751.599609 11843.700195 11728.099609 11828.299805 161257900 11828.299805
"2010-03-03" 11842.200195 11876.5 11811.400391 11852.900391 163136300 11852.900391
"2010-03-04" 11866.799805 11876.700195 11792.400391 11825 175292000 11825
"2010-03-05" 11878.400391 11975.099609 11825 11975.099609 170065800 11975.099609
"2010-03-08" 12026.299805 12039.5 11958.5 11963.799805 143493100 11963.799805
"2010-03-09" 11923.099609 11965.099609 11893.400391 11918.700195 177582200 11918.700195
"2010-03-10" 11931.799805 11994.599609 11916.599609 11961.099609 199895800 11961.099609
"2010-03-11" 11935.799805 11981.799805 11909.599609 11979.700195 142983100 11979.700195
"2010-03-12" 12019.799805 12047.599609 11954.400391 12013.799805 177279900 12013.799805
"2010-03-15" 11988.400391 12016.799805 11908 12008.799805 128560300 12008.799805
"2010-03-16" 12048.799805 12097.700195 12008.799805 12089.400391 155497800 12089.400391
"2010-03-17" 12122.5 12119.200195 12085.299805 12100.700195 158066500 12100.700195
"2010-03-18" 12091.099609 12129.299805 12008.099609 12040 155656200 12040
"2010-03-19" 12032 12047.400391 11926 11948 342072200 11948
"2010-03-22" 11876.599609 11991.5 11844 11967.200195 211048700 11967.200195
"2010-03-23" 11988 12048 11967.200195 12044.5 193096400 12044.5
"2010-03-24" 12008.700195 12044.5 11962.700195 11963 206398800 11963
"2010-03-25" 12010.099609 12048.700195 11957.700195 11958.099609 208243200 11958.099609
"2010-03-26" 11992 12040.599609 11909.099609 11957.400391 197405200 11957.400391
"2010-03-29" 11999.5 12034.900391 11957.400391 12029.700195 159040900 12029.700195
"2010-03-30" 12042.200195 12061.700195 12022.799805 12044.200195 153305600 12044.200195
"2010-03-31" 12063.299805 12080.5 11983.400391 12037.700195 192925500 12037.700195
"2010-04-01" 12069.900391 12157.400391 12037.700195 12151.099609 190576800 12151.099609
"2010-04-05" 12190.799805 12203.400391 12151.099609 12186.400391 146615800 12186.400391
"2010-04-06" 12135.599609 12200.099609 12120.299805 12156.700195 163854800 12156.700195
"2010-04-07" 12137.099609 12160 12059.299805 12110.900391 210588900 12110.900391
"2010-04-08" 12060.700195 12139 11975.900391 12113.5 179570400 12113.5
"2010-04-09" 12150.5 12211.099609 12113.5 12176.799805 163373500 12176.799805
"2010-04-12" 12167.5 12214.400391 12139.200195 12148.700195 163197100 12148.700195
"2010-04-13" 12091.5 12148.700195 12025.400391 12101.5 145607200 12101.5
"2010-04-14" 12141.700195 12211.599609 12095.900391 12204.400391 177248500 12204.400391
"2010-04-15" 12178.599609 12249.5 12168.700195 12211.5 164368500 12211.5
"2010-04-16" 12190.599609 12211.5 12019.900391 12070.700195 209408300 12070.700195
"2010-04-19" 11974.700195 12103 11954 12103 185354900 12103
"2010-04-20" 12122 12159.900391 12103 12113.5 179248400 12113.5
"2010-04-21" 12135.299805 12158.200195 12070.700195 12134.599609 182199700 12134.599609
"2010-04-22" 12053.299805 12160.900391 11985.299805 12160.900391 201924700 12160.900391
"2010-04-23" 12167.900391 12248.400391 12126.799805 12239.599609 192225700 12239.599609
"2010-04-26" 12254.200195 12297.900391 12234.700195 12281 155928300 12281
"2010-04-27" 12255.599609 12321.799805 12143.200195 12146.700195 221201200 12146.700195
"2010-04-28" 12165 12173.299805 12075.799805 12076.900391 222609000 12076.900391
"2010-04-29" 12110.700195 12227 12076.900391 12200.299805 223547300 12200.299805
"2010-04-30" 12247.400391 12308.099609 12184.299805 12210.700195 246932700 12210.700195
"2010-05-03" 12274 12294.599609 12165.799805 12196.5 179449500 12196.5
"2010-05-04" 12164.900391 12196.5 11954.5 12030.900391 256142700 12030.900391
"2010-05-05" 11862.400391 12030.900391 11754.299805 11875.099609 284613800 11875.099609
"2010-05-06" 11845.799805 11949 11422.700195 11842.400391 365163000 11842.400391
"2010-05-07" 11749.900391 11842.400391 11557 11692.400391 281577500 11692.400391
"2010-05-10" 12011.799805 12024.5 11692.400391 11947.900391 205450400 11947.900391
"2010-05-11" 11931.700195 12093.5 11916.200195 12000.599609 255876300 12000.599609
"2010-05-12" 12102.599609 12205 12000.599609 12196 237159700 12196
"2010-05-13" 12170.900391 12210.400391 12059.099609 12116.599609 205673700 12116.599609
"2010-05-14" 12088 12116.599609 11891 12015 210463900 12015
"2010-05-17" 11999.799805 12015 11695.599609 11813 230554000 11813
"2010-05-18" 11891.099609 11959.700195 11760.799805 11764.5 227515300 11764.5
"2010-05-19" 11700.5 11787.200195 11514.099609 11665.799805 260917700 11665.799805
"2010-05-20" 11495 11665.799805 11381.400391 11406 287930300 11406
"2010-05-21" 11244.5 11539.099609 11180 11521.400391 212582900 11521.400391
"2010-05-24" 11521.400391 11521.400391 11521.400391 11521.400391 0 11521.400391
"2010-05-25" 11270.700195 11522.299805 11263.200195 11518.099609 253635700 11518.099609
"2010-05-26" 11699.700195 11723.900391 11518.099609 11543.900391 295819700 11543.900391
"2010-05-27" 11608.599609 11755.099609 11543.900391 11749.099609 235526800 11749.099609
"2010-05-28" 11778.900391 11799.599609 11640.900391 11671.400391 174609600 11671.400391
"2010-05-31" 11765.5 11765.5 11671.400391 11763 586800 11763
"2010-06-01" 11702.200195 11778.799805 11566.900391 11572 247640200 11572
"2010-06-02" 11619.200195 11780.700195 11569.299805 11780.700195 277592900 11780.700195
"2010-06-03" 11824.200195 11842.299805 11692 11811.900391 227712300 11811.900391
"2010-06-04" 11661.900391 11811.900391 11548.900391 11569.599609 212460600 11569.599609
"2010-06-07" 11570.400391 11616.700195 11493.599609 11504.700195 201112300 11504.700195
"2010-06-08" 11522.200195 11559.5 11402.5 11517.200195 230881400 11517.200195
"2010-06-09" 11575 11613.099609 11436.400391 11450.599609 208969000 11450.599609
"2010-06-10" 11514.799805 11637.799805 11450.599609 11635.900391 177325200 11635.900391
"2010-06-11" 11591.400391 11693.700195 11586.400391 11666.900391 150092300 11666.900391
"2010-06-14" 11730.099609 11781.200195 11653 11667.299805 164946000 11667.299805
"2010-06-15" 11702.099609 11907.5 11670.5 11907.5 188665900 11907.5
"2010-06-16" 11873.900391 11938.599609 11864.900391 11921.099609 166225900 11921.099609
"2010-06-17" 11968.400391 11981.400391 11908.900391 11946 177607500 11946
"2010-06-18" 11990.200195 12017.900391 11927.599609 11927.599609 355137900 11927.599609
"2010-06-21" 12042.799805 12077 11905.700195 11936.099609 192616100 11936.099609
"2010-06-22" 11910.599609 11952.900391 11796.400391 11797.900391 158052000 11797.900391
"2010-06-23" 11784.099609 11849.799805 11730 11807.5 164066000 11807.5
"2010-06-24" 11774.900391 11805.799805 11661.099609 11670.200195 131022200 11670.200195
"2010-06-25" 11692.900391 11774.400391 11619.400391 11707.900391 150615000 11707.900391
"2010-06-28" 11715.299805 11718.900391 11602.200195 11607 142217200 11607
"2010-06-29" 11508.099609 11594.599609 11244 11263.799805 237759600 11263.799805
"2010-06-30" 11266.5 11415.299805 11258.400391 11294.400391 198625600 11294.400391
"2010-07-01" 11294.400391 11294.400391 11294.400391 11294.400391 0 11294.400391
"2010-07-02" 11245.299805 11311 11146.799805 11196.099609 149305300 11196.099609
"2010-07-05" 11163 11192.400391 11065.5 11092.5 542800 11092.5
"2010-07-06" 11195.299805 11269.900391 11093.900391 11200.200195 218609700 11200.200195
"2010-07-07" 11227.700195 11397.299805 11201.299805 11397.299805 315669300 11397.299805
"2010-07-08" 11482.599609 11475.700195 11330.599609 11433.400391 222372400 11433.400391
"2010-07-09" 11430.700195 11570.5 11393.900391 11570.5 159365000 11570.5
"2010-07-12" 11567.400391 11600.799805 11497.299805 11565.799805 146214600 11565.799805
"2010-07-13" 11678.400391 11695.599609 11573.299805 11672.799805 196260600 11672.799805
"2010-07-14" 11673 11694.099609 11606.799805 11620.200195 169886400 11620.200195
"2010-07-15" 11643.099609 11741.799805 11552.400391 11741.799805 191605900 11741.799805
"2010-07-16" 11690.200195 11741.799805 11503.799805 11569.700195 186759200 11569.700195
"2010-07-19" 11542.200195 11580.299805 11447.799805 11543.5 157275100 11543.5
"2010-07-20" 11454.299805 11629.900391 11446 11629.900391 187924900 11629.900391
"2010-07-21" 11668.700195 11661.400391 11465.700195 11513.299805 166371000 11513.299805
"2010-07-22" 11573.200195 11668 11513.400391 11667.799805 182217100 11667.799805
"2010-07-23" 11679 11722.599609 11622.900391 11714.200195 147800200 11714.200195
"2010-07-26" 11742.400391 11768.5 11679.599609 11746.099609 134590600 11746.099609
"2010-07-27" 11803.700195 11822.700195 11683.799805 11716.700195 190675700 11716.700195
"2010-07-28" 11667.5 11716.299805 11659.099609 11696.599609 174776100 11696.599609
"2010-07-29" 11746.799805 11771.799805 11634.099609 11728.599609 205437800 11728.599609
"2010-07-30" 11667.900391 11746.799805 11603.799805 11713.400391 153668100 11713.400391
"2010-08-02" 11713.400391 11713.400391 11713.400391 11713.400391 0 11713.400391
"2010-08-03" 11829.299805 11872.900391 11713.900391 11782.599609 228189300 11782.599609
"2010-08-04" 11843.799805 11855.900391 11784.799805 11845.099609 191089900 11845.099609
"2010-08-05" 11819.200195 11845.400391 11747.799805 11774.799805 227178800 11774.799805
"2010-08-06" 11752.900391 11822.400391 11700.099609 11800 187277700 11800
"2010-08-09" 11846.700195 11878.400391 11783.400391 11863.599609 146656100 11863.599609
"2010-08-10" 11778.400391 11871.299805 11749.5 11838.299805 166176800 11838.299805
"2010-08-11" 11736.400391 11833.900391 11565 11582.200195 187670900 11582.200195
"2010-08-12" 11513.200195 11579.700195 11480.5 11523.599609 243569900 11523.599609
"2010-08-13" 11505.200195 11548.599609 11491.099609 11528.299805 164371900 11528.299805
"2010-08-16" 11527.700195 11558.799805 11493.599609 11552.799805 152054900 11552.799805
"2010-08-17" 11677.299805 11744.799805 11552.599609 11728.599609 207051300 11728.599609
"2010-08-18" 11722.5 11806.5 11646 11781.099609 173697900 11781.099609
"2010-08-19" 11775.299805 11801.200195 11669.299805 11710.200195 187373900 11710.200195
"2010-08-20" 11672.5 11736.200195 11594.700195 11722.099609 160721100 11722.099609
"2010-08-23" 11751.5 11774.400391 11712.299805 11718.599609 162052800 11718.599609
"2010-08-24" 11610.799805 11706.900391 11553.400391 11557.400391 193425200 11557.400391
"2010-08-25" 11515.099609 11648.099609 11469.299805 11648.099609 202774300 11648.099609
"2010-08-26" 11667.299805 11707.099609 11618.700195 11653.200195 190937900 11653.200195
"2010-08-27" 11700.400391 11887.799805 11638 11879.700195 178412300 11879.700195
"2010-08-30" 11873.099609 11952.599609 11865.799805 11895.599609 137653900 11895.599609
"2010-08-31" 11894.299805 11990.799805 11845.200195 11913.900391 231320800 11913.900391
"2010-09-01" 11978.299805 12016.099609 11914.200195 12003.799805 236076600 12003.799805
"2010-09-02" 12040.299805 12111.900391 12003.700195 12111.099609 215058400 12111.099609
"2010-09-03" 12136.599609 12197.900391 12109 12144.900391 199106600 12144.900391
"2010-09-07" 12148.099609 12146.5 12070.599609 12102 147623700 12102
"2010-09-08" 12102.400391 12160.700195 12040.200195 12042.299805 191014200 12042.299805
"2010-09-09" 12106.400391 12116.099609 11997.700195 12033.5 185537700 12033.5
"2010-09-10" 12023.5 12097.099609 12021.799805 12097.099609 213188400 12097.099609
"2010-09-13" 12147.400391 12157 12101.400391 12149.900391 189965700 12149.900391
"2010-09-14" 12151.099609 12251.5 12147 12193 207852800 12193
"2010-09-15" 12160.099609 12191.900391 12081.599609 12144.799805 184877100 12144.799805
"2010-09-16" 12146 12180.200195 12106.5 12173.400391 198796300 12173.400391
"2010-09-17" 12262.299805 12250.799805 12140.799805 12164.599609 437462400 12164.599609
"2010-09-20" 12190.5 12281.400391 12166.700195 12234.5 191041100 12234.5
"2010-09-21" 12256.900391 12253.200195 12129.799805 12170.599609 255126800 12170.599609
"2010-09-22" 12209.299805 12253.200195 12139.799805 12147.299805 186610300 12147.299805
"2010-09-23" 12098.700195 12159.599609 12055.599609 12101.799805 183976900 12101.799805
"2010-09-24" 12168.099609 12219.200195 12103.599609 12204.900391 200783500 12204.900391
"2010-09-27" 12211.099609 12246.400391 12189.599609 12190.599609 166245500 12190.599609
"2010-09-28" 12179 12279.700195 12123.799805 12278.900391 219391900 12278.900391
"2010-09-29" 12255.5 12382.799805 12237.299805 12382.799805 216326900 12382.799805
"2010-09-30" 12404.200195 12406.400391 12257.900391 12368.700195 271240200 12368.700195
"2010-10-01" 12400.099609 12446.900391 12363.099609 12363.099609 208557400 12363.099609
"2010-10-04" 12368 12375.200195 12262.700195 12322.900391 157341600 12322.900391
"2010-10-05" 12394.400391 12509.799805 12327.799805 12498 246214000 12498
"2010-10-06" 12511.799805 12511.700195 12447.099609 12501.700195 207398900 12501.700195
"2010-10-07" 12509.299805 12523 12375 12445.900391 232346200 12445.900391
"2010-10-08" 12467 12541 12445.900391 12535.599609 180405900 12535.599609
"2010-10-11" 12535.599609 12535.599609 12535.599609 12535.599609 0 12535.599609
"2010-10-12" 12530 12581.900391 12479.599609 12575.599609 184262000 12575.599609
"2010-10-13" 12638.099609 12710.200195 12576.700195 12673.299805 274715000 12673.299805
"2010-10-14" 12670.900391 12708.400391 12588.5 12619.700195 208122600 12619.700195
"2010-10-15" 12648 12652.799805 12549.5 12609.099609 181512300 12609.099609
"2010-10-18" 12596.200195 12672.599609 12600.900391 12668 148482300 12668
"2010-10-19" 12551.299805 12661 12518.5 12570.599609 216523300 12570.599609
"2010-10-20" 12561.200195 12667.700195 12557.299805 12649.900391 179934400 12649.900391
"2010-10-21" 12658.599609 12674.099609 12575.5 12599.200195 219438100 12599.200195
"2010-10-22" 12621.299805 12625.299805 12566.299805 12601.200195 161467600 12601.200195
"2010-10-25" 12671.299805 12692.599609 12609 12663.599609 171415200 12663.599609
"2010-10-26" 12607.099609 12694.5 12602.799805 12684.700195 180927800 12684.700195
"2010-10-27" 12626.299805 12680.5 12508.700195 12567.299805 213783200 12567.299805
"2010-10-28" 12611.099609 12621 12504.799805 12564.099609 190636900 12564.099609
"2010-10-29" 12560.299805 12681.900391 12561.400391 12676.200195 184429300 12676.200195
"2010-11-01" 12725.900391 12759.099609 12639.799805 12664.799805 158674900 12664.799805
"2010-11-02" 12718.900391 12721.5 12660.5 12681.400391 159424400 12681.400391
"2010-11-03" 12685.400391 12703.900391 12569.400391 12671.099609 232230700 12671.099609
"2010-11-04" 12831.099609 12921.299805 12676 12878.799805 301956400 12878.799805
"2010-11-05" 12894.599609 13001.200195 12881.200195 12925.099609 272720600 12925.099609
"2010-11-08" 12940.299805 13052.5 12924 13052.5 222268000 13052.5
"2010-11-09" 13109.299805 13114.099609 12877.599609 12916.599609 292264000 12916.599609
"2010-11-10" 12905 12942.599609 12787 12942.599609 257640300 12942.599609
"2010-11-11" 12925.099609 12941.900391 12850.799805 12934.700195 201985700 12934.700195
"2010-11-12" 12838.400391 12934.200195 12661.900391 12749.200195 259861100 12749.200195
"2010-11-15" 12757.5 12820.400391 12712.599609 12735.400391 177636900 12735.400391
"2010-11-16" 12663.5 12726.599609 12501.799805 12602.200195 235133100 12602.200195
"2010-11-17" 12556.799805 12673.400391 12542.400391 12657.799805 177500400 12657.799805
"2010-11-18" 12769.599609 12903.299805 12684.599609 12870 215549700 12870
"2010-11-19" 12835.400391 12967.5 12813.799805 12956.299805 175933800 12956.299805
"2010-11-22" 12931.799805 12964 12850.799805 12929 160171300 12929
"2010-11-23" 12858.599609 12929 12780.900391 12793.799805 211518600 12793.799805
"2010-11-24" 12843.900391 12902 12795.700195 12902 191357600 12902
"2010-11-25" 12912.099609 12945.799805 12902.200195 12945.799805 73676300 12945.799805
"2010-11-26" 12865.900391 12917.599609 12845.400391 12892.700195 151956900 12892.700195
"2010-11-29" 12888.099609 12930.299805 12783.400391 12895.700195 208343200 12895.700195
"2010-11-30" 12882.799805 13032.5 12883.299805 12952.900391 330680000 12952.900391
"2010-12-01" 13067 13154.400391 12952.900391 13148.400391 269398800 13148.400391
"2010-12-02" 13139.700195 13190.700195 13132 13163.5 252668300 13163.5
"2010-12-03" 13134.799805 13196.5 13135.700195 13179 300830600 13179
"2010-12-06" 13207.200195 13276 13181.299805 13276 207716900 13276
"2010-12-07" 13368.799805 13367.599609 13240.5 13250.700195 249669100 13250.700195
"2010-12-08" 13211.299805 13234.299805 13132.400391 13152 239692500 13152
"2010-12-09" 13221.799805 13225 13144.299805 13166.900391 201102700 13166.900391
