"FXC.Open" "FXC.High" "FXC.Low" "FXC.Close" "FXC.Volume" "FXC.Adjusted"
"2009-01-16" 81.029999 81.029999 79.610001 80.25 54600 79.628399
"2009-01-20" 79.510002 79.739998 78.93 79.019997 79100 78.407923
"2009-01-21" 79.379997 79.720001 78.449997 79.720001 75800 79.102506
"2009-01-22" 78.809998 79.959999 78.809998 79.860001 99800 79.241421
"2009-01-23" 79.57 81.5 79.349998 81.269997 110100 80.640495
"2009-01-26" 82.010002 82.400002 81.5 81.739998 77500 81.106856
"2009-01-27" 81.410004 81.779999 81.139999 81.620003 90400 80.98779
"2009-01-28" 82.739998 82.93 81.870003 82.389999 104300 81.751823
"2009-01-29" 82.360001 82.360001 81.699997 81.790001 55400 81.156472
"2009-01-30" 81.019997 81.68 80.599998 81.580002 63000 80.948099
"2009-02-02" 80.540001 80.830002 80.25 80.489998 63000 79.889058
"2009-02-03" 80.769997 81.349998 80.529999 81.32 51800 80.712863
"2009-02-04" 81.510002 81.779999 80.949997 81.080002 107000 80.474657
"2009-02-05" 81.389999 81.779999 81.129997 81.290001 55100 80.683088
"2009-02-06" 80.190002 81.809998 80.129997 81.699997 88200 81.090023
"2009-02-09" 82.239998 82.580002 81.800003 82.489998 183800 81.874126
"2009-02-10" 81.959999 82.150002 80.169998 80.400002 174500 79.799734
"2009-02-11" 80.120003 80.75 79.949997 80.57 103600 79.968463
"2009-02-12" 80.489998 80.489998 79.800003 80.400002 93400 79.799734
"2009-02-13" 80.959999 81.110001 80.400002 81.019997 80700 80.4151
"2009-02-17" 79.209999 79.510002 79.040001 79.209999 137300 78.618616
"2009-02-18" 79.75 79.75 79.209999 79.629997 170100 79.035478
"2009-02-19" 80.150002 80.169998 79.5 79.589996 148100 78.995776
"2009-02-20" 79.239998 80.599998 79.18 80.190002 156400 79.591302
"2009-02-23" 80.150002 80.419998 79.910004 80 272800 79.402719
"2009-02-24" 80 80.82 79.940002 80.480003 153000 79.879138
"2009-02-25" 80.440002 80.440002 79.360001 79.739998 190400 79.144658
"2009-02-26" 80.379997 80.550003 79.830002 79.830002 63900 79.23399
"2009-02-27" 79.099998 79.139999 78.599998 78.660004 197300 78.072727
"2009-03-02" 77.800003 77.900002 77.480003 77.480003 182800 76.905448
"2009-03-03" 77.32 77.720001 77.160004 77.540001 195400 76.965
"2009-03-04" 77.870003 78.68 77.82 78.470001 322300 77.888104
"2009-03-05" 77.800003 78.290001 77.459999 77.580002 145000 77.004705
"2009-03-06" 78.150002 78.269997 77.519997 77.760002 188800 77.18337
"2009-03-09" 76.660004 77.300003 76.589996 77.040001 116200 76.468708
"2009-03-10" 77.959999 78.519997 77.610001 77.870003 219600 77.292555
"2009-03-11" 78.32 78.339996 77.550003 77.830002 115800 77.252851
"2009-03-12" 77.720001 78.339996 77.279999 78.139999 198500 77.56055
"2009-03-13" 78.660004 79.190002 78.349998 78.540001 79800 77.957585
"2009-03-16" 78.93 79.010002 78.559998 78.589996 227500 78.00721
"2009-03-17" 78.400002 78.910004 78.339996 78.849998 107200 78.265284
"2009-03-18" 79.239998 80.260002 78.440002 80.190002 284000 79.595351
"2009-03-19" 81.809998 81.809998 80.669998 80.830002 458300 80.230604
"2009-03-20" 80.839996 81.019997 80.339996 80.639999 125400 80.042011
"2009-03-23" 80.949997 81.830002 80.860001 81.830002 177800 81.223189
"2009-03-24" 81.610001 81.900002 81.160004 81.199997 106800 80.597856
"2009-03-25" 81.309998 81.839996 80.959999 81.43 183100 80.826153
"2009-03-26" 81.550003 81.580002 81.089996 81.43 101400 80.826153
"2009-03-27" 80.919998 80.940002 80.349998 80.809998 124300 80.210748
"2009-03-30" 79.93 79.93 79.050003 79.300003 202900 78.711951
"2009-03-31" 79.610001 79.629997 79.010002 79.349998 88800 78.761576
"2009-04-01" 78.910004 79.510002 78.68 79.32 156000 78.7318
"2009-04-02" 80.230003 81.059998 80.220001 80.57 220800 79.97253
"2009-04-03" 80.480003 81.339996 80.480003 81.269997 125100 80.667336
"2009-04-06" 80.830002 80.849998 80.379997 80.699997 136400 80.101563
"2009-04-07" 80.370003 81.07 80.260002 80.790001 110400 80.1909
"2009-04-08" 81.080002 81.190002 80.629997 80.849998 143500 80.250453
"2009-04-09" 81.68 81.889999 81.260002 81.610001 130300 81.004819
"2009-04-13" 81.720001 82.190002 81.300003 81.959999 151200 81.352222
"2009-04-14" 82.300003 82.889999 82.110001 82.360001 174000 81.749257
"2009-04-15" 82.349998 83.18 82.25 83.099998 231100 82.483768
"2009-04-16" 83.209999 83.220001 82.300003 82.650002 189100 82.037108
"2009-04-17" 82.440002 82.529999 82.080002 82.330002 99200 81.719481
"2009-04-20" 81.260002 81.269997 80.660004 80.669998 504500 80.071787
"2009-04-21" 79.949997 81.059998 79.940002 80.839996 166600 80.240525
"2009-04-22" 80.449997 81.040001 80.389999 80.550003 207000 79.952682
"2009-04-23" 80.769997 81.699997 80.690002 81.639999 214700 81.034595
"2009-04-24" 82.440002 82.779999 82.239998 82.629997 179500 82.017252
"2009-04-27" 82.639999 82.75 81.82 82.059998 109900 81.451479
"2009-04-28" 81.800003 82.150002 81.610001 81.879997 94700 81.272813
"2009-04-29" 82.910004 83.330002 82.779999 83.080002 115500 82.463919
"2009-04-30" 83.720001 84.120003 83.43 83.790001 183200 83.168653
"2009-05-01" 84.040001 84.449997 83.620003 84.300003 127600 83.674874
"2009-05-04" 84.620003 85.190002 84.589996 85.160004 195100 84.528497
"2009-05-05" 85.400002 85.489998 84.779999 85.010002 186300 84.379608
"2009-05-06" 85.209999 85.760002 84.940002 85.739998 118400 85.10419
"2009-05-07" 85.629997 85.739998 84.949997 85.220001 213100 84.588049
"2009-05-08" 86.239998 86.980003 86.07 86.980003 256600 86.335
"2009-05-11" 86.379997 86.5 85.709999 85.720001 210700 85.084342
"2009-05-12" 86.239998 86.330002 85.419998 86.019997 133100 85.382113
"2009-05-13" 85.68 85.970001 84.849998 85.010002 182600 84.379608
"2009-05-14" 85.18 85.519997 84.82 85.32 121700 84.687306
"2009-05-15" 85.419998 85.800003 84.629997 84.739998 192300 84.111606
"2009-05-18" 85.620003 86.07 85.470001 85.989998 136100 85.352336
"2009-05-19" 86.279999 86.739998 86.129997 86.360001 260500 85.719595
"2009-05-20" 87 87.940002 87 87.629997 292100 86.980174
"2009-05-21" 87.279999 87.940002 87.050003 87.82 242600 87.168768
"2009-05-22" 88.870003 89.330002 88.529999 89.279999 420500 88.61794
"2009-05-26" 88.349998 89.489998 88.220001 89.440002 258400 88.776757
"2009-05-27" 89.839996 90.019997 89.199997 89.32 285100 88.657644
"2009-05-28" 89.620003 89.919998 89.309998 89.650002 154500 88.985199
"2009-05-29" 91.040001 91.690002 90.800003 91.559998 430200 90.881031
"2009-06-01" 92.230003 92.360001 91.470001 91.610001 402400 90.930664
"2009-06-02" 92.040001 92.57 91.870003 92.480003 253000 91.794215
"2009-06-03" 91.440002 91.559998 89.860001 90.18 525200 89.511268
"2009-06-04" 90.029999 91.400002 90 91.110001 369200 90.434371
"2009-06-05" 90.18 90.18 89.169998 89.269997 422200 88.608012
"2009-06-08" 89.32 89.68 88.800003 89.440002 378700 88.776757
"2009-06-09" 90.860001 90.910004 90.269997 90.550003 221700 89.878527
"2009-06-10" 90.519997 90.519997 89.5 90.110001 218400 89.441787
"2009-06-11" 90.75 91.269997 90.489998 90.529999 214000 89.858671
"2009-06-12" 89.019997 89.489998 88.82 89.360001 309600 88.697349
"2009-06-15" 88.650002 88.650002 87.769997 88.190002 465600 87.536027
"2009-06-16" 88.519997 88.559998 87.910004 87.980003 343800 87.327585
"2009-06-17" 87.760002 88.480003 87.220001 88.309998 152900 87.655132
"2009-06-18" 88.480003 88.889999 87.940002 88.150002 99600 87.496322
"2009-06-19" 88.309998 88.5 87.910004 87.989998 115300 87.337505
"2009-06-22" 86.940002 86.940002 86.410004 86.620003 321700 85.977669
"2009-06-23" 86.849998 87.099998 86.239998 86.879997 234000 86.235736
